subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
ECON,522,1,T 12.00-13.00,HLH28 106,,[],5.0,,,False,False,False,False,False,False
ECON,525,1,W 16.00-19.00,HLH28 108,,[],15.0,4.36,3.38,False,False,False,False,False,False
ECON,537,1,W 14.30-15.50,HLH28 106,,[],1.0,,,False,False,False,False,False,False
ECON,540,1,Th 12.00-13.00,HLH28 106,,[],4.0,,,False,False,False,False,False,False
ECON,542,1,T 14.30-15.50,HLH28 106,,[],1.0,,,False,False,False,False,False,False
ECON,545,1,MW 14.30-15.45,LUCE 202,,[],39.0,3.92,3.56,False,False,False,False,False,False
ECON,546,1,TTh 9.00-10.15,WTS A30,,[],31.0,4.05,3.73,False,False,False,False,False,False
ECON,550,1,MW 10.30-11.50,WTS A30,,[],36.0,4.15,3.54,False,False,False,False,False,False
ECON,556,1,MW 10.30-11.50,HLH28 106,,[],27.0,3.61,3.0,False,False,False,False,False,False
ECON,557,1,TTh 14.30-15.50,HLH28 108,,[],15.0,4.0,2.0,False,False,False,False,False,False
ECON,558,1,TTh 14.30-15.45,HLH28 B-8,,[],42.0,3.84,3.73,False,False,False,False,False,False
ECON,567,1,W 16.00-17.30,HLH28 106,,[],1.0,,,False,False,False,False,False,False
ECON,569,1,M 14.30-15.50,HLH28 B-8,,[],,,,False,False,False,False,False,False
ECON,570,1,M 12.00-13.00,HLH28 B-1,,[],1.0,5.0,,False,False,False,False,False,False
ECON,580,1,TTh 8.30-9.50,HLH28 B-8,,[],12.0,4.21,3.09,False,False,False,False,False,False
ECON,588,1,M 16.00-17.30,HLH28 106,,[],1.0,,,False,False,False,False,False,False
ECON,600,1,TTh 10.30-11.50,HLH28 106,,[],15.0,4.64,4.15,False,False,False,False,False,False
ECON,606,1,Th 12.00-13.00,HLH28 B-8,,[],1.0,,,False,False,False,False,False,False
ECON,608,1,Th 14.30-16.00,EVANS,,[],1.0,,,False,False,False,False,False,False
ECON,630,1,TTh 9.00-10.20,HLH28 106,,[],17.0,4.49,3.56,False,False,False,False,False,False
ECON,638,1,Th 15.30-17.00,HLH28 106,,[],1.0,,,False,False,False,False,False,False
ECON,640,1,T 12.00-13.00,HLH28 B-8,,[],1.0,,,False,False,False,False,False,False
ECON,670,1,MW 14.40-16.00,EVANS 2210,,[],10.0,4.08,3.46,False,False,False,False,False,False
ECON,675,1,T 13.30-16.30,EVANS,,[],1.0,4.8,3.4,False,False,False,False,False,False
ECON,675,2,Th 16.10-19.10,EVANS 2200,,[],1.0,4.8,3.4,False,False,False,False,False,False
ECON,679,1,T 11.45-12.55,WTS A46,,[],5.0,4.0,4.0,False,False,False,False,False,False
ECON,680,1,MW 14.30-15.50,HLH28 108,,[],11.0,4.24,3.22,False,False,False,False,False,False
ECON,706,1,T 12.00-13.00,HLH28 COMMON,,[],,,,False,False,False,False,False,False
ECON,720,1,MW 13.00-14.20,HLH28 108,,[],11.0,3.62,3.67,False,False,False,False,False,False
ECON,724,1,M 16.00-19.00,HLH28 108,,[],3.0,3.67,3.5,False,False,False,False,False,False
ECON,728,1,W 14.30-15.50,EVANS,,[],5.0,,,False,False,False,False,False,False
ECON,730,1,TTh 10.30-11.50,HLH28 108,,[],10.0,3.61,2.83,False,False,False,False,False,False
ECON,737,1,MW 10.30-11.20 + 1,WLH 201,,[],60.0,2.84,2.42,False,False,False,False,False,False
ECON,739,1,1 HTBA,,,[],6.0,3.25,3.25,False,False,False,False,False,False
ECON,740,1,MW 13.00-14.20,S 32,,[],8.0,3.98,2.7,False,False,False,False,False,False
ECON,750,1,M 14.30-15.50,HLH28 106,,[],,,,False,False,False,False,False,False
ECON,756,1,M 12.00-13.00,HLH28 106,,[],5.0,,,False,False,False,False,False,False
ECON,788,1,W 9.25-11.15 + 1,RKZ 301,,[],5.0,4.2,3.35,False,False,False,False,False,False
ECON,899,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ECON,899,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EDST,065,1,MW 9.00-10.15,LORIA B50,Hu,[],18.0,4.5,2.83,True,False,False,False,False,False
EDST,110,1,TTh 10.30-11.20,LC 101,So,[],88.0,3.45,2.99,False,False,True,False,False,False
EDST,125,1,W 13.30-15.20,CSC SENN,So,WR,27.0,4.35,2.66,False,False,True,False,False,True
EDST,127,1,T 14.30-16.20,CALHIL DCC,So,WR,15.0,4.39,2.9,False,False,True,False,False,True
EDST,135,1,MW 9.00-10.15,WLH 114,Hu,[],19.0,4.2,2.83,True,False,False,False,False,False
EDST,144,1,MW 14.30-15.20 + 1,WLH 119,So,[],14.0,3.63,2.86,False,False,True,False,False,False
EDST,162,1,Th 15.30-17.20 + 1,WLH 204,So,QR,9.0,4.29,2.71,False,False,True,False,True,False
EDST,223,1,W 15.30-17.20,RKZ 02,So,[],13.0,4.27,2.8200000000000003,False,False,True,False,False,False
EDST,237,1,TTh 14.30-15.45,SML 118A,So,[],20.0,4.27,3.5,False,False,True,False,False,False
EDST,238,1,T 13.30-15.20,YK212 004A,So,WR,14.0,3.71,3.4,False,False,True,False,False,True
EDST,255,1,W 13.30-15.20,WALL81 201,Hu,[],24.0,4.9,3.5,True,False,False,False,False,False
EDST,290,1,W 19.00-20.50,SML 177,So,[],23.0,4.72,3.42,False,False,True,False,False,False
EDST,312,1,Th 9.25-11.15,RKZ 05,So,[],15.0,4.31,2.9699999999999998,False,False,True,False,False,False
EDST,400,1,T 9.25-11.15,HLH17 113,,[],24.0,3.86,3.56,False,False,False,False,False,False
EDST,490,1,1 HTBA,,,[],6.0,4.0,4.25,False,False,False,False,False,False
EENG,101,1,TTh 14.30-15.45,BCT,,QR,1.0,,,False,False,False,False,True,False
EENG,200,1,TTh 11.35-12.25 + 1,GR109 ROSENFELD,Sc,QR,63.0,3.27,3.75,False,True,False,False,True,False
EENG,202,1,MW 14.30-15.45,HLH17 05,,QR,24.0,3.5,3.34,False,False,False,False,True,False
EENG,235,1,1 HTBA,,,[],1.0,4.83,2.83,False,False,False,False,False,False
EENG,320,1,TTh 13.00-14.15,HLH17 113,Sc,QR,9.0,3.9699999999999998,3.99,False,True,False,False,True,False
EENG,325,1,TTh 11.35-12.50,ML 104,,QR,11.0,3.75,3.49,False,False,False,False,True,False
EENG,397,1,TTh 11.35-12.50,DL 316,,QR,1.0,4.0,4.0,False,False,False,False,True,False
EENG,400,1,1 HTBA,,,[],9.0,4.4,3.2,False,False,False,False,False,False
EENG,422,1,Th 13.30-15.20,WTS B36,,QR,4.0,,,False,False,False,False,True,False
EENG,426,1,MW 11.35-12.50,ML 104,,[],7.0,4.85,4.52,False,False,False,False,False,False
EENG,428,1,MW 9.00-10.15,HLH17 03,,QR,10.0,3.75,2.75,False,False,False,False,True,False
EENG,432,1,MW 13.00-14.15,DL 514,,QR,4.0,,,False,False,False,False,True,False
EENG,433,1,TTh 13.00-14.15,BCT CO31,,[],6.0,5.0,3.0,False,False,False,False,False,False
EENG,436,1,TTh 11.35-12.50,DL 514,,QR,1.0,3.84,4.12,False,False,False,False,True,False
EENG,437,1,TTh 13.00-14.15,WTS A51,,QR,53.0,3.6,3.64,False,False,False,False,True,False
EENG,445,1,TTh 11.35-12.50,HLH17 113,,[],12.0,3.9699999999999998,3.15,False,False,False,False,False,False
EENG,450,1,MW 11.35-12.50,BCT CO31,,QR,5.0,4.5,3.0,False,False,False,False,True,False
EENG,452,1,TTh 14.30-15.45,HLH17 115,,QR,17.0,3.45,2.8,False,False,False,False,True,False
EENG,468,1,1 HTBA,,,[],6.0,4.8,3.6,False,False,False,False,False,False
EENG,471,1,1 HTBA,,,[],4.0,4.22,3.61,False,False,False,False,False,False
EENG,475,1,MW 14.30-15.45,DL 220,Sc,QR,90.0,3.18,2.8200000000000003,False,True,False,False,True,False
EGYP,110,1,TTh 9.00-10.15,DOW 215,,L,16.0,4.2,3.06,False,False,False,True,False,False
EGYP,117,1,TTh 11.35-12.50,WHC B-04,,L,6.0,5.0,2.0,False,False,False,True,False,False
EGYP,128,1,T 13.30-15.20,YK220 001,Hu,[],13.0,3.63,2.88,True,False,False,False,False,False
EGYP,131,1,T 19.00-20.50,WLH 015,,L,8.0,4.2,3.18,False,False,False,True,False,False
EGYP,500,1,TTh 9.00-10.15,DOW 215,,[],16.0,4.19,3.21,False,False,False,False,False,False
EGYP,510,1,TTh 11.35-12.50,WHC B-04,,[],6.0,5.0,2.0,False,False,False,False,False,False
EGYP,528,1,T 13.30-15.20,YK220 001,,[],13.0,3.63,2.88,False,False,False,False,False,False
EGYP,533,1,T 19.00-20.50,WLH 015,,[],8.0,4.0,3.13,False,False,False,False,False,False
EGYP,579,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
EHS,502,1,Th 13.00-14.50,LEPH 103,,[],21.0,3.96,3.22,False,False,False,False,False,False
EHS,507,1,M 13.00-14.50,LEPH 115,,[],30.0,3.07,2.55,False,False,False,False,False,False
EHS,525,1,W 12.00-12.50,LEPH 101,,[],27.0,3.29,1.73,False,False,False,False,False,False
EHS,530,1,W 10.00-11.50 + 1,LEPH 103,,[],,,,False,False,False,False,False,False
EHS,537,1,T 15.00-16.50,LEPH 103,,[],23.0,2.64,2.38,False,False,False,False,False,False
EHS,566,1,M 10.00-11.50 + 1,LEPH 101 + 1,,[],,,,False,False,False,False,False,False
EHS,568,1,Th 8.00-9.50,HLH17,,[],,,,False,False,False,False,False,False
EHS,575,1,T 17.00-18.50,CO47 106A,,[],66.0,3.71,2.35,False,False,False,False,False,False
EHS,600,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EHS,600,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EHS,619,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ELP,504,1,TTh 16.00-18.00,DOW 112,,[],12.0,3.88,3.02,False,False,False,False,False,False
ELP,504,2,MW 18.00-20.00,DOW B-21,,[],12.0,3.88,3.02,False,False,False,False,False,False
ELP,504,3,TTh 18.00-20.00,DOW B-21,,[],4.0,3.88,3.02,False,False,False,False,False,False
ELP,506,1,W 15.30-18.00,DOW B-21,,[],4.0,4.67,3.83,False,False,False,False,False,False
ELP,507,1,Th 16.00-18.00,DOW B-21,,[],1.0,,,False,False,False,False,False,False
ELP,508,1,TTh 16.00-18.00,DOW 215,,[],4.0,5.0,3.13,False,False,False,False,False,False
ELP,514,1,TTh 17.00-19.00,DOW 100,,[],7.0,4.13,3.19,False,False,False,False,False,False
ELP,514,2,MW 18.00-20.00,DOW 215,,[],7.0,4.13,3.19,False,False,False,False,False,False
ELP,515,1,TTh 18.00-20.00,DOW 215,,[],2.0,3.95,2.21,False,False,False,False,False,False
ELP,515,2,MW 16.00-18.00,DOW 112,,[],10.0,3.95,2.21,False,False,False,False,False,False
ELP,515,3,MW 18.00-20.00,DOW 112,,[],10.0,3.95,2.21,False,False,False,False,False,False
ELP,524,1,T 17.00-19.00,DOW 106,,[],1.0,5.0,2.0,False,False,False,False,False,False
EMD,512,1,MW 13.00-14.20,LEPH 101,,[],27.0,3.68,3.07,False,False,False,False,False,False
EMD,517,1,TTh 13.30-14.50,LEPH WINSL,,[],,,,False,False,False,False,False,False
EMD,525,1,Th 12.00-12.50,CO47 106B,,[],34.0,3.69,1.28,False,False,False,False,False,False
EMD,533,1,Th 13.00-14.50,CO47 106A,,[],13.0,3.75,3.33,False,False,False,False,False,False
EMD,537,1,T 15.00-16.50,LEPH 103,,[],23.0,2.64,2.38,False,False,False,False,False,False
EMD,543,1,MW 8.30-9.50,LEPH 115,,[],14.0,4.15,3.8,False,False,False,False,False,False
EMD,563,1,1 HTBA,,,[],2.0,4.8,3.8,False,False,False,False,False,False
EMD,567,1,T 10.00-11.50,LEPH 102,,[],22.0,3.73,3.21,False,False,False,False,False,False
EMD,580,1,Th 10.00-11.50,CO47 106B,,[],38.0,3.15,3.77,False,False,False,False,False,False
EMD,584,1,1 HTBA,,,[],,,,False,False,False,False,False,False
EMD,600,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
EMD,670,1,1 HTBA,,,[],3.0,4.21,3.67,False,False,False,False,False,False
EMD,672,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ENAS,118,1,MW 9.25-10.15 + 1,BCT 107,,[],23.0,4.38,3.5700000000000003,False,False,False,False,False,False
ENAS,130,1,MW 14.30-15.45,ML 211,,QR,24.0,3.2800000000000002,3.2800000000000002,False,False,False,False,True,False
ENAS,151,1,MW 11.35-12.50,WTS A60,,QR,54.0,3.39,3.62,False,False,False,False,True,False
ENAS,194,1,MW 13.00-14.15,ML 211,,QR,70.0,3.2,3.9699999999999998,False,False,False,False,True,False
ENAS,221,1,TTh 10.30-11.20 + 1,BCT CO37,Sc,[],31.0,3.74,2.3,False,True,False,False,False,False
ENAS,335,1,TTh 11.35-12.50,WLH 116,So,[],44.0,4.01,2.46,False,False,True,False,False,False
ENAS,397,1,TTh 11.35-12.50,DL 316,,QR,1.0,4.0,4.0,False,False,False,False,True,False
ENAS,400,1,TTh 11.35-12.50,BCT 107,,[],18.0,4.82,4.76,False,False,False,False,False,False
ENAS,441,1,TTh 11.35-12.50,WLH 207,,QR,20.0,4.76,4.3,False,False,False,False,True,False
ENAS,510,1,MW 13.00-14.15,HLH17 03,,[],19.0,3.1,3.35,False,False,False,False,False,False
ENAS,513,1,TTh 13.00-14.15,DL 431,,[],16.0,3.08,3.33,False,False,False,False,False,False
ENAS,518,1,TTh 9.00-10.15,BASS 405,,[],34.0,3.07,2.5700000000000003,False,False,False,False,False,False
ENAS,521,1,MW 13.00-14.15,ML 107,,[],15.0,3.85,3.56,False,False,False,False,False,False
ENAS,522,1,W 15.30-17.20,HLH17 113,,[],8.0,4.0,3.5,False,False,False,False,False,False
ENAS,534,1,MW 13.00-14.15,HLH17 05,,[],19.0,3.81,2.8,False,False,False,False,False,False
ENAS,544,1,MW 11.35-12.50,DL 316,,[],3.0,,,False,False,False,False,False,False
ENAS,550,1,MWF 9.25-10.15,DL 220,,[],84.0,4.06,4.11,False,False,False,False,False,False
ENAS,553,1,TTh 11.35-12.50,HLH17 03,,[],9.0,2.69,2.34,False,False,False,False,False,False
ENAS,558,1,TTh 9.00-10.15,WLH 116,,[],31.0,2.8200000000000003,3.9,False,False,False,False,False,False
ENAS,559,1,MW 16.00-17.15,HLH17 115,,[],5.0,4.8,3.3,False,False,False,False,False,False
ENAS,575,1,MW 14.30-15.45,DL 220,,[],90.0,3.39,2.95,False,False,False,False,False,False
ENAS,600,1,MW 9.00-10.15,DL 120,,[],18.0,3.79,3.83,False,False,False,False,False,False
ENAS,602,1,1 HTBA,,,[],6.0,3.65,2.8,False,False,False,False,False,False
ENAS,603,1,TTh 16.00-17.15,HLH17 03,,[],6.0,3.89,4.31,False,False,False,False,False,False
ENAS,611,1,MW 13.00-14.15,ML 104,,[],17.0,3.37,3.94,False,False,False,False,False,False
ENAS,626,1,TTh 9.00-10.15,DL 316,,[],9.0,2.68,4.5,False,False,False,False,False,False
ENAS,638,1,TTh 11.35-12.50,WTS A53,,[],19.0,4.37,3.42,False,False,False,False,False,False
ENAS,641,1,TTh 13.00-14.15,ML 104,,[],14.0,4.28,3.18,False,False,False,False,False,False
ENAS,649,1,TTh 10.10-11.30,EVANS 4200,,[],10.0,4.32,3.37,False,False,False,False,False,False
ENAS,748,1,TTh 11.35-12.50,WLH 207,,[],20.0,4.64,4.46,False,False,False,False,False,False
ENAS,778,1,MW 14.30-15.45,DL 316,,[],8.0,3.63,3.2,False,False,False,False,False,False
ENAS,825,1,MW 11.35-12.50,TAC N135,,[],3.0,3.75,2.25,False,False,False,False,False,False
ENAS,850,1,TTh 13.00-14.15,BCT 408,,[],23.0,3.25,2.92,False,False,False,False,False,False
ENAS,876,1,MW 11.35-12.50,ML 104,,[],7.0,4.85,4.52,False,False,False,False,False,False
ENAS,902,1,MW 13.00-14.15,DL 514,,[],4.0,3.17,4.17,False,False,False,False,False,False
ENAS,905,1,MW 11.35-12.50,BCT CO31,,[],5.0,,,False,False,False,False,False,False
ENAS,907,1,Th 13.30-15.20,WTS B36,,[],4.0,4.0,3.0,False,False,False,False,False,False
ENAS,912,1,TTh 11.35-12.50,HLH17 113,,[],12.0,4.25,3.13,False,False,False,False,False,False
ENAS,936,1,TTh 11.35-12.50,DL 514,,[],1.0,4.23,4.18,False,False,False,False,False,False
ENAS,940,1,TTh 9.00-10.15,BCT CO31,,[],23.0,4.63,2.75,False,False,False,False,False,False
ENAS,952,1,TTh 14.30-15.45,HLH17 115,,[],17.0,3.11,3.25,False,False,False,False,False,False
ENAS,968,1,MW 9.00-10.15,HLH17 03,,[],10.0,3.75,2.75,False,False,False,False,False,False
ENAS,990,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,7,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,8,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,9,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,10,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,11,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,12,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,13,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,14,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,15,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,16,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,17,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,18,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,19,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,20,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,21,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,22,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,23,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,24,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,25,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,26,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,27,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,28,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,29,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,30,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,31,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,32,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,33,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,34,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,35,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,36,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,37,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,38,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ENAS,990,39,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,40,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,41,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,42,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,43,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,44,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,45,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,46,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,47,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,990,48,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ENAS,991,1,MW 14.30-15.45,ML 104,,[],15.0,3.84,3.71,False,False,False,False,False,False
ENGL,010,1,MW 11.35-12.50,LC 205,Hu,WR,14.0,4.44,3.73,True,False,False,False,False,True
ENGL,025,1,MW 9.00-10.15,LC 105,Hu,WR,7.0,4.49,3.13,True,False,False,False,False,True
ENGL,027,1,MW 14.30-15.45,LC 213,Hu,WR,15.0,4.64,2.64,True,False,False,False,False,True
ENGL,029,1,1 HTBA,,Hu,[],,,,True,False,False,False,False,False
ENGL,114,1,TTh 11.35-12.50,LC 103 + 1,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,2,MW 11.35-12.50,LC 206,,WR,9.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,3,MW 14.30-15.45,CO493 208,,WR,9.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,4,MW 11.35-12.50,LC 204,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,5,MW 14.30-15.45,LC 210,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,6,TTh 14.30-15.45,LC 213,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,7,TTh 16.00-17.15,LC 213,,WR,7.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,8,TTh 14.30-15.45,LC 210,,WR,10.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,9,MW 11.35-12.50,LC 209,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,10,TTh 9.00-10.15,LC 205,,WR,16.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,11,MW 16.00-17.15,LC 210,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,12,TTh 11.35-12.50,LC 205,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,13,TTh 13.00-14.15,LC 205,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,14,MW 16.00-17.15,LC 204,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,15,MW 11.35-12.50,WLH 205,,WR,8.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,16,TTh 11.35-12.50,YK220 002,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,17,TTh 9.00-10.15,WLH 115,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,18,TTh 13.00-14.15,LC 204,,WR,9.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,19,MW 9.00-10.15,MY 401,,WR,11.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,20,TTh 14.30-15.45,LC 204,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,21,TTh 13.00-14.15,WLH 006,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,22,MW 13.00-14.15,YK212 004A,,WR,7.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,23,TTh 16.00-17.15,LC 105,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,24,MW 9.00-10.15,LC 205,,WR,11.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,25,TTh 14.30-15.45,YK220 002,,WR,10.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,26,MW 13.00-14.15,WLH 006,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,27,MW 9.00-10.15,LC 204,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,28,MW 13.00-14.15,WLH 007,,WR,11.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,29,TTh 16.00-17.15,LC 208,,WR,10.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,30,MW 13.00-14.15,LC 204,,WR,12.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,31,TTh 11.35-12.50,LC 104,,WR,13.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,32,MW 14.30-15.45,YK220 002,,WR,4.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,33,TTh 13.00-14.15,LC 210,,WR,11.0,4.07,3.41,False,False,False,False,False,True
ENGL,114,34,MW 13.00-14.15,BASSLB L70,,WR,8.0,4.07,3.41,False,False,False,False,False,True
ENGL,115,1,MW 11.35-12.50,WLH 115,Hu,WR,9.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,2,TTh 14.30-15.45,LC 209,Hu,WR,7.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,3,1 HTBA,,Hu,WR,10.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,4,MW 14.30-15.45,WLH 009,Hu,WR,8.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,5,TTh 11.35-12.50,YK212 004A,Hu,WR,11.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,6,TTh 14.30-15.45,LC 208,Hu,WR,6.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,115,7,TTh 13.00-14.15,LC 213,Hu,WR,10.0,4.16,3.2800000000000002,True,False,False,False,False,True
ENGL,120,1,TTh 11.35-12.50,LC 206,,WR,15.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,2,TTh 9.00-10.15,LC 208,,WR,15.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,3,MW 14.30-15.45,YK212 004A,,WR,8.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,4,MW 9.00-10.15,LC 203,,WR,11.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,5,MW 13.00-14.15,BF S-12,,WR,9.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,6,MW 11.35-12.50,LC 208,,WR,15.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,7,TTh 13.00-14.15,LC 203,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,8,TTh 16.00-17.15,LC 318,,WR,12.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,9,TTh 11.35-12.50,WLH 012,,WR,7.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,10,TTh 14.30-15.45,WLH 006,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,11,TTh 9.00-10.15,YK212 004A,,WR,12.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,12,TTh 11.35-12.50,LC 105,,WR,10.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,13,TTh 13.00-14.15,LC 105,,WR,10.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,14,TTh 13.00-14.15,LC 208,,WR,13.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,15,TTh 14.30-15.45,LC 105,,WR,8.0,4.37,3.47,False,False,False,False,False,True
ENGL,120,16,MW 11.35-12.50,LC 105,,WR,10.0,4.37,3.47,False,False,False,False,False,True
ENGL,123,1,TTh 11.35-12.50,PH 312,Hu,[],15.0,4.27,2.87,True,False,False,False,False,False
ENGL,123,2,TTh 11.35-12.50,LC 208,Hu,[],15.0,4.27,2.87,True,False,False,False,False,False
ENGL,123,3,TTh 11.35-12.50,LORIA 360,Hu,[],14.0,4.27,2.87,True,False,False,False,False,False
ENGL,123,4,TTh 11.35-12.50,BRW35 221,Hu,[],15.0,4.27,2.87,True,False,False,False,False,False
ENGL,125,1,MW 13.00-14.15,LC 203,Hu,WR,5.0,3.79,3.31,True,False,False,False,False,True
